Year	Rank	InverseRank	Company	Revenue	Profit
2005	16	485	Cardinal_Health	65130.6	1474.5	   
2005	17	484	Altria_Group	64440	9416	   
2005	18	483	Bank_of_America_Corp.	63324	14143	   
2005	19	482	State_Farm_Insurance_Cos	58818.9	5308.6	   
2005	20	481	J.P._Morgan_Chase_and_Co.	56931	4466	   
2005	21	480	Kroger	56434.4	-128	   
2005	22	479	Valero_Energy	53918.6	1803.8	   
2005	23	478	AmerisourceBergen	53179	468.4	   
2005	24	477	Pfizer	52921	11361	   
2005	25	476	Boeing	52553	1872	   
2005	26	475	Procter_and_Gamble	51407	6481	   
2005	27	474	Target	49934	3198	   
2005	28	473	Dell	49205	3043	   
2005	29	472	Costco_Wholesale	48107	882.4	   
2005	30	471	Johnson_and_Johnson	47348	8509	   
2005	31	470	Marathon_Oil	45444	1261	   
2005	32	469	Time_Warner	42869	3364	   
2005	33	468	SBC_Communications	41098	5887	   
2005	34	467	Dow_Chemical	40161	2797	   
2005	35	466	Albertson's	40052	444	   
2005	36	465	Morgan_Stanley	39549	4486	   
2005	37	464	MetLife	39535	2758	   
2005	38	463	Walgreen	37508.2	1360.2	   
2005	39	462	United_Technologies	37445	2788	   
2005	40	461	UnitedHealth_Group	37218	2587	   
2005	41	460	Microsoft	36835	8168	   
2005	42	459	United_Parcel_Service	36582	3333	   
2005	43	458	Lowe's	36464	2176	   
2005	44	457	Archer_Daniels_Midland	36151.4	494.7	   
2005	45	456	Sears_Roebuck	36099	-507	   
2005	46	455	Safeway	35822.9	560.2	   
2005	47	454	Lockheed_Martin	35526	1266	   
2005	48	453	Medco_Health_Solutions	35351.9	481.6	   
2005	49	452	Motorola	35349	1532	   
2005	50	451	Intel	34209	7516	   
2005	51	450	Allstate	33936	3181	   
2005	52	449	Wells_Fargo	33876	7014	   
2005	53	448	Merrill_Lynch	32467	4436	   
2005	54	447	Walt_Disney	30752	2345	   
2005	55	446	CVS	30594.3	918.8	   
2005	56	445	ATandT	30537	-6469	   
2005	57	444	Caterpillar	30251	2035	   
2005	58	443	Northrop_Grumman	29868	1084	   
2005	59	442	Goldman_Sachs_Group	29839	4553	   
2005	60	441	Sysco	29335.4	907.2	   
2005	61	440	PepsiCo	29261	4212	   
2005	62	439	American_Express	29115	3445	   
2005	63	438	Delphi	28700	-36	   
2005	64	437	Prudential_Financial	28348	2256	   
2005	65	436	Wachovia_Corp.	28067	5214	   
2005	66	435	DuPont	27995	1780	   
2005	67	434	Sprint	27428	-1012	   
2005	68	433	New_York_Life_Insurance	27175.5	1213.3	   
2005	69	432	Viacom	27054.8	-17462.2	   
2005	70	431	International_Paper	26722	-35	   
2005	71	430	Johnson_Controls	26553.4	817.5	   
2005	72	429	Tyson_Foods	26441	403	   
2005	73	428	Caremark_Rx	25801.1	600.3	   
2005	74	427	J.C._Penney	25678	524	   
2005	75	426	Honeywell_Intl.	25601	1281	   
2005	76	425	Ingram_Micro	25462.1	219.9	   
2005	77	424	Best_Buy	24901	705	   
2005	78	423	FedEx	24710	838	   
2005	79	422	Alcoa	23960	1310	   
2005	80	421	HCA	23502	1246	   
2005	81	420	TIAA-CREF	23411.3	540.5	   
2005	82	419	Sunoco	23226	605	   
2005	83	418	Mass._Mutual_Life_Ins.	23159.2	677	   
2005	84	417	Merck	22938.6	5813.4	   
2005	85	416	St._Paul_Travelers_Cos.	22934	955	   
2005	86	415	Duke_Energy	22779	1490	   
2005	87	414	BellSouth	22729	4758	   
2005	88	413	Hartford_Financial_Services	22693	2115	   
2005	89	412	Weyerhaeuser	22665	1283	   
2005	90	411	MCI	22615	-4002	   
2005	91	410	Cisco_Systems	22045	4401	   
2005	92	409	Coca-Cola	21962	4847	   
2005	93	408	Bristol-Myers_Squibb	21886	2388	   
2005	94	407	Lehman_Brothers_Hldgs.	21250	2369	   
2005	95	406	Electronic_Data_Systems	21033	158	   
2005	96	405	Plains_All_Amer._Pipeline	20975.5	130	   
2005	97	404	Wellpoint	20815.1	960.1	   
2005	98	403	News_Corp.	20802	1533	   
2005	99	402	Nationwide	20558	1010	   
2005	100	401	Abbott_Laboratories	20473.1	3235.9	   
2005	101	400	Halliburton	20466	-979	   
2005	102	399	Comcast	20307	970	   
2005	103	398	Raytheon	20245	417	   
2005	104	397	Supervalu	20209.7	280.1	   
2005	105	396	3M	20011	2990	   
2005	106	395	Deere	19986.1	1406.1	   
2005	107	394	Cendant	19979	2082	   
2005	108	393	Aetna	19904.1	2245.1	   
2005	109	392	Georgia-Pacific	19876	623	   
2005	110	391	Tech_Data	19790.3	162.5	   
2005	111	390	Liberty_Mutual_Ins._Group	19754	1245	   
2005	112	389	AutoNation	19734.1	433.6	   
2005	113	388	Kmart_Holding	19701	1106	   
2005	114	387	Sara_Lee	19566	1272	   
2005	115	386	General_Dynamics	19552	1227	   
2005	116	385	McDonald's	19064.7	2278.5	   
2005	117	384	Publix_Super_Markets	18686.4	819.4	   
2005	118	383	Visteon	18657	-1499	   
2005	119	382	AMR	18645	-761	   
2005	120	381	Goodyear_Tire_and_Rubber	18370.4	114.8	   
2005	121	380	ConAgra_Foods	18178.7	879.8	   
2005	122	379	Cigna	18176	1438	   
2005	123	378	Coca-Cola_Enterprises	18158	596	   
2005	124	377	Northwestern_Mutual	17806.3	816.7	   
2005	125	376	Wyeth	17358	1234	   
2005	126	375	Amerada_Hess	17126	977	   
2005	127	374	Lear	16960	422.2	   
2005	128	373	Rite_Aid	16600.4	83.3	   
2005	129	372	UAL	16391	-1721	   
2005	130	371	Gap	16267	1150	   
2005	131	370	Washington_Mutual	15962	2878	   
2005	132	369	Xerox	15722	859	   
2005	133	368	Federated_Dept._Stores	15630	689	   
2005	134	367	Emerson_Electric	15615	1257	   
2005	135	366	Kimberly-Clark	15400.9	1800.2	   
2005	136	365	Premcor	15334.8	477.9	   
2005	137	364	Express_Scripts	15114.7	278.2	   
2005	138	363	Delta_Air_Lines	15002	-5198	   
2005	139	362	Anheuser-Busch	14934.2	2240.3	   
2005	140	361	Manpower	14930	245.7	   
2005	141	360	TJX	14913.5	664.1	   
2005	142	359	Computer_Sciences	14767.6	519.4	   
2005	143	358	U.S._Bancorp	14705.7	4166.8	   
2005	144	357	Loews	14584.2	1231.3	   
2005	145	356	Exelon	14515	1864	   
2005	146	355	Staples	14448.4	708.4	   
2005	147	354	May_Dept._Stores	14441	524	   
2005	148	353	American_Electric_Power	14357	1089	   
2005	149	352	United_States_Steel	14108	1091	   
2005	150	351	Countrywide_Financial	14050.7	2197.6	   
2005	151	350	Dominion_Resources	13980	1249	   
2005	152	349	Eli_Lilly	13857.9	1810.1	   
2005	153	348	Eastman_Kodak	13829	649	   
2005	154	347	Qwest_Communications	13809	-1794	   
2005	155	346	Progressive	13782.1	1648.7	   
2005	156	345	Office_Depot	13564.7	335.5	   
2005	157	344	Nextel_Communications	13368	3000	   
2005	158	343	AFLAC	13281	1299	   
2005	159	342	OfficeMax	13270.2	173.1	   
2005	160	341	Whirlpool	13220	406	   
2005	161	340	Chubb	13177.2	1548.4	   
2005	162	339	Humana	13104.3	280	   
2005	163	338	FirstEnergy	12949	878.2	   
2005	164	337	Solectron	12903.2	-168.9	   
2005	165	336	Williams	12814.7	163.7	   
2005	166	335	Texas_Instruments	12580	1861	   
2005	167	334	Constellation_Energy	12549.7	539.7	   
2005	168	333	Waste_Management	12516	939	   
2005	169	332	Tenet_Healthcare	12496	-2640	   
2005	170	331	Masco	12431	893	   
2005	171	330	MBNA	12327	2677.3	   
2005	172	329	PacifiCare_Health_Sys.	12276.8	303.2	   
2005	173	328	Nike	12253.1	945.6	   
2005	174	327	Union_Pacific	12215	604	   
2005	175	326	Sanmina-SCI	12204.6	-11.4	   
2005	176	325	Marsh_and_McLennan	12159	176	   
2005	177	324	Tesoro	12139.2	327.9	   
2005	178	323	TRW_Automotive_Holdings	12011	29	   
2005	179	322	DIRECTV_Group	11904.9	-1949.2	   
2005	180	321	Southern	11902	1532	   
2005	181	320	Pulte_Homes	11735.8	986.5	   
2005	182	319	Winn-Dixie_Stores	11732.9	-100.4	   
2005	183	318	Illinois_Tool_Works	11731.4	1338.7	   
2005	184	317	Kohl's	11700.6	730.4	   
2005	185	316	Health_Net	11646.4	42.6	   
2005	186	315	Occidental_Petroleum	11611	2568	   
2005	187	314	Edison_International	11499	916	   
2005	188	313	Paccar	11396.3	906.8	   
2005	189	312	Nucor	11376.8	1121.5	   
2005	190	311	Northwest_Airlines	11279	-862	   
2005	191	310	USAA	11272.8	1596.6	   
2005	192	309	Toys_`R`_Us	11231	152	   
2005	193	308	TransMontaigne	11215.4	18.5	   
2005	194	307	Sun_Microsystems	11185	-388	   
2005	195	306	TXU	11161	485	   
2005	196	305	PGandE_Corp.	11080	4504	   
2005	197	304	General_Mills	11070	1055	   
2005	198	303	CHS	11050.6	221.3	   
2005	199	302	Public_Service_Enterprise_Group	11034	726	   
2005	200	301	Burlington_No._Santa_Fe	10946	791	   
2005	201	300	Dana	10939	82	   
2005	202	299	Pepsi_Bottling	10906	457	   
2005	203	298	D.R._Horton	10840.8	975.1	   
2005	204	297	Centex	10825.3	827.7	   
2005	205	296	Dean_Foods	10822.3	285.4	   
2005	206	295	Capital_One_Financial	10694.6	1543.5	   
2005	207	294	Arrow_Electronics	10646.1	207.5	   
2005	208	293	UnumProvident	10611.1	-253	   
2005	209	292	CenterPoint_Energy	10610.4	-904.7	   
2005	210	291	Colgate-Palmolive	10584.2	1327.1	   
2005	211	290	National_City_Corp.	10559.9	2779.9	   
2005	212	289	Amgen	10550	2363	   
2005	213	288	FPL_Group	10522	887	   
2005	214	287	Lennar	10504.9	945.6	   
2005	215	286	Gillette	10477	1691	   
2005	216	285	Textron	10312	365	   
2005	217	284	Avnet	10244.7	72.9	   
2005	218	283	Aon	10205	546	   
2005	219	282	Aramark	10192.2	263.1	   
2005	220	281	Oracle	10156	2681	   
2005	221	280	Entergy	10123.7	933	   
2005	222	279	Smithfield_Foods	10107.3	227.1	   
2005	223	278	First_Data	10101.3	1875.2	   
2005	224	277	Marriott_International	10099	596	   
2005	225	276	United_Auto_Group	10010.8	111.7	   
2005	226	275	AES	9887	395	   
2005	227	274	Eaton	9817	648	   
2005	228	273	Consolidated_Edison	9791	537	   
2005	229	272	Progress_Energy	9772	759	   
2005	230	271	Omnicom_Group	9747.2	723.5	   
2005	231	270	Circuit_City_Stores	9745.4	-89.3	   
2005	232	269	Continental_Airlines	9744	-363	   
2005	233	268	Navistar_International	9724	247	   
2005	234	267	Kellogg	9613.9	890.6	   
2005	235	266	Sempra_Energy	9611	895	   
2005	236	265	PPG_Industries	9513	683	   
2005	237	264	Baxter_International	9509	388	   
2005	238	263	American_Standard	9508.8	313.4	   
2005	239	262	Clear_Channel_Communications	9418.5	-4038.2	   
2005	240	261	Limited_Brands	9408.3	705	   
2005	241	260	Fluor	9380.3	186.7	   
2005	242	259	Calpine	9264.9	-221.2	   
2005	243	258	Devon_Energy	9189	2186	   
2005	244	257	ArvinMeritor	9114	-42	   
2005	245	256	Genuine_Parts	9097.3	395.6	   
2005	246	255	Medtronic	9087.2	1959.3	   
2005	247	254	Lucent_Technologies	9045	2002	   
2005	248	253	International_Steel_Group	9015.9	1027.4	   
2005	249	252	Yum_Brands	9011	740	   
2005	250	251	Reliant_Energy	8916.5	-29.4	   
2005	251	250	Guardian_Life_of_America	8892.8	309.4	   
2005	252	249	Ashland	8781	378	   
2005	253	248	Principal_Financial	8755.6	825.6	   
2005	254	247	Liberty_Media	8638	46	   
2005	255	246	Murphy_Oil	8634.4	701.3	   
2005	256	245	Xcel_Energy	8506.7	356	   
2005	257	244	Cummins	8438	350	   
2005	258	243	Bear_Stearns	8421.9	1344.7	   
2005	259	242	H.J._Heinz	8414.5	804.3	   
2005	260	241	Enterprise_Products	8321.2	268.3	   
2005	261	240	Fidelity_National_Financial	8296	741	   
2005	262	239	Smurfit-Stone_Container	8291	-46	   
2005	263	238	Apple_Computer	8279	276	   
2005	264	237	Schering-Plough	8272	-947	   
2005	265	236	Alltel	8246.1	1046.2	   
2005	266	235	EMC	8229.5	871.2	   
2005	267	234	MeadWestvaco	8227	-349	   
2005	268	233	Unocal	8217	1208	   
2005	269	232	CSX	8187	339	   
2005	270	231	Applied_Materials	8013.1	1351.3	   
2005	271	230	Kinder_Morgan_Energy	7932.9	831.6	   
2005	272	229	Sonic_Automotive	7886	86.1	   
2005	273	228	SunTrust_Banks	7822.8	1572.9	   
2005	274	227	Dillard's	7816.3	117.6	   
2005	275	226	R.R._Donnelley_and_Sons	7790.5	178.3	   
2005	276	225	Science_Applications_Intl.	7761	341	   
2005	277	224	Automatic_Data_Proc.	7754.9	935.6	   
2005	278	223	Avon_Products	7747.8	846.1	   
2005	279	222	Land_O'Lakes	7742.2	21.4	   
2005	280	221	Dollar_General	7660.9	344.2	   
2005	281	220	Air_Products_and_Chem.	7411.4	604.1	   
2005	282	219	Assurant	7403.5	350.6	   
2005	283	218	Gannett	7381.3	1317.2	   
2005	284	217	BJ's_Wholesale_Club	7375.3	114.4	   
2005	285	216	Safeco	7335.9	562.4	   
2005	286	215	Norfolk_Southern	7312	923	   
2005	287	214	Rohm_and_Haas	7300	497	   
2005	288	213	Pepco_Holdings	7221.8	258.7	   
2005	289	212	Crown_Holdings	7199	51	   
2005	290	211	Agilent_Technologies	7181	349	   
2005	291	210	Echostar_Communications	7151.2	214.8	   
2005	292	209	Owens-Illinois	7146.4	235.5	   
2005	293	208	Bank_of_New_York_Co.	7144	1440	   
2005	294	207	Nordstrom	7131.4	393.4	   
2005	295	206	US_Airways_Group	7117	-611	   
2005	296	205	DTE_Energy	7114	431	   
2005	297	204	Campbell_Soup	7109	647	   
2005	298	203	Parker_Hannifin	7106.9	345.8	   
2005	299	202	Phelps_Dodge	7089.3	1046.3	   
2005	300	201	KB_Home	7052.7	480.9	   
2005	301	200	Fortune_Brands	7021.2	783.8	   
2005	302	199	KeySpan	6989.1	463.7	   
2005	303	198	Amazon.Com	6921.1	588.5	   
2005	304	197	Newell_Rubbermaid	6919.6	-116.1	   
2005	305	196	L-3_Communications	6897	381.9	   
2005	306	195	Danaher	6889.3	746	   
2005	307	194	Yellow_Roadway	6767.5	184.3	   
2005	308	193	ITT_Industries	6764.1	432.3	   
2005	309	192	First_American_Corp.	6722.3	349.1	   
2005	310	191	Northeast_Utilities	6686.7	116.6	   
2005	311	190	NiSource	6666.2	436.3	   
2005	312	189	BBandT_Corp.	6666	1558.4	   
2005	313	188	American_Family_Ins._Grp.	6654.6	564.4	   
2005	314	187	El_Paso	6640	-1024	   
2005	315	186	Praxair	6594	697	   
2005	316	185	Eastman_Chemical	6580	170	   
2005	317	184	Fifth_Third_Bancorp	6579	1525	   
2005	318	183	Southwest_Airlines	6530	313	   
2005	319	182	Thrivent_Financial_for_Lutherans	6445.2	353.6	   
2005	320	181	Saks	6437.3	60.9	   
2005	321	180	Reynolds_American	6437	688	   
2005	322	179	Cox_Communications	6425	-2375.3	   
2005	323	178	PNC_Financial_Services	6315	1197	   
2005	324	177	Jabil_Circuit	6252.9	166.9	   
2005	325	176	IAC/Interactive	6192.7	164.9	   
2005	326	175	Federal-Mogul	6184.1	-334	   
2005	327	174	Dynegy	6153	-15	   
2005	328	173	Performance_Food_Group	6148.9	52.6	   
2005	329	172	Autoliv	6143.9	326.3	   
2005	330	171	Baker_Hughes	6134.8	528.6	   
2005	331	170	Sherwin-Williams	6113.8	393.3	   
2005	332	169	Interpublic_Group	6077.4	-703.2	   
2005	333	168	Anadarko_Petroleum	6067	1606	   
2005	334	167	VF	6054.5	474.7	   
2005	335	166	Barnes_and_Noble	6007.7	143.4	   
2005	336	165	ONEOK	5988.1	242.2	   
2005	337	164	NCR	5984	290	   
2005	338	163	Lyondell_Chemical	5968	54	   
2005	339	162	CNF	5902.2	-115.9	   
2005	340	161	Mohawk_Industries	5880.4	368.6	   
2005	341	160	State_St._Corp.	5861	798	   
2005	342	159	WellChoice	5827	246.2	   
2005	343	158	Unisys	5820.7	38.6	   
2005	344	157	PPL	5812	698	   
2005	345	156	SPX	5795.6	-17.1	   
2005	346	155	Estee_Lauder	5790.4	342.1	   
2005	347	154	CDW	5737.8	241.4	   
2005	348	153	Tribune	5726.2	555.5	   
2005	349	152	Owens_Corning	5675	204	   
2005	350	151	AutoZone	5637	566.2	   
2005	351	150	World_Fuel_Services	5635.4	27.5	   
2005	352	149	Boston_Scientific	5624	1062	   
2005	353	148	Burlington_Resources	5618	1527	   
2005	354	147	Dover	5573.2	412.8	   
2005	355	146	KeyCorp	5564	954	   
2005	356	145	CMS_Energy	5483	121	   
2005	357	144	Monsanto	5478	267	   
2005	358	143	Asbury_Automotive_Group	5468.2	50.1	   
2005	359	142	Black_and_Decker	5464.6	456	   
2005	360	141	Ball	5440.2	295.6	   
2005	361	140	Group_1_Automotive	5435	27.8	   
2005	362	139	Allied_Waste_Industries	5375.4	49.3	   
2005	363	138	Lincoln_National	5371.3	707	   
2005	364	137	Pilgrim's_Pride	5363.7	128.3	   
2005	365	136	Foot_Locker	5355	293	   
2005	366	135	Avery_Dennison	5340.9	279.7	   
2005	367	134	Apache	5332.6	1668.8	   
2005	368	133	Harley-Davidson	5320.5	889.8	   
2005	369	132	Dole_Food	5316.2	134.4	   
2005	370	131	Lexmark_International	5313.8	568.7	   
2005	371	130	Coventry_Health_Care	5312	337.1	   
2005	372	129	Starbucks	5294.2	391.8	   
2005	373	128	Family_Dollar_Stores	5281.9	262.7	   
2005	374	127	AGCO	5273.3	158.8	   
2005	375	126	McGraw-Hill	5254.4	755.8	   
2005	376	125	AK_Steel_Holding	5243.1	238.4	   
2005	377	124	Brunswick	5229.3	269.8	   
2005	378	123	SLM	5217.5	1913.3	   
2005	379	122	Kerr-McGee	5178.7	404	   
2005	380	121	Ameren	5160	530	   
2005	381	120	Ryder_System	5150.3	215.6	   
2005	382	119	Quest_Diagnostics	5126.6	499.2	   
2005	383	118	Mattel	5102.8	572.7	   
2005	384	117	Leggett_and_Platt	5085.5	285.4	   
2005	385	116	W.W._Grainger	5049.8	286.9	   
2005	386	115	Darden_Restaurants	5003.4	231.5	   
2005	387	114	Advanced_Micro_Devices	5001.4	91.2	   
2005	388	113	Becton_Dickinson	4995.3	467.4	   
2005	389	112	Kelly_Services	4984.1	22.1	   
2005	390	111	Charter_Communications	4977	-4341	   
2005	391	110	Mellon_Financial_Corp.	4960	796	   
2005	392	109	Pitney_Bowes	4957.4	480.5	   
2005	393	108	WPS_Resources	4950.8	139.7	   
2005	394	107	Cablevision_Systems	4932.9	-676.1	   
2005	395	106	Pacific_Life	4930	539.4	   
2005	396	105	Harrah's_Entertainment	4928	367.7	   
2005	397	104	OGE_Energy	4927.4	153.5	   
2005	398	103	Qualcomm	4916	1720	   
2005	399	102	RadioShack	4841.2	337.2	   
2005	400	101	Energy_East	4818.5	229.3	   
2005	401	100	Caesars_Entertainment	4805	297	   
2005	402	99	Hormel_Foods	4779.9	231.7	   
2005	403	98	Roundy's	4777.3	60.6	   
2005	404	97	Commercial_Metals	4768.3	132	   
2005	405	96	Temple-Inland	4767	165	   
2005	406	95	Emcor_Group	4747.9	33.2	   
2005	407	94	Auto-Owners_Insurance	4736.8	190.5	   
2005	408	93	Goodrich	4724.5	172.2	   
2005	409	92	Brink's	4723.7	121.5	   
2005	410	91	Maytag	4721.5	-9	   
2005	411	90	Charles_Schwab	4705	286	   
2005	412	89	Cinergy	4687.9	400.9	   
2005	413	88	CIT_Group	4676.3	753.6	   
2005	414	87	Fisher_Scientific_Intl.	4662.7	166.4	   
2005	415	86	Ikon_Office_Solutions	4649.8	91.6	   
2005	416	85	Jones_Apparel_Group	4649.7	301.8	   
2005	417	84	Terex	4646.3	106.9	   
2005	418	83	Liz_Claiborne	4632.8	313.6	   
2005	419	82	Laidlaw_International	4631.4	61.7	   
2005	420	81	Regions_Financial	4610	823.8	   
2005	421	80	Longs_Drug_Stores	4607.9	36.6	   
2005	422	79	CarMax	4597.7	116.5	   
2005	423	78	Jacobs_Engineering_Grp.	4594.2	129	   
2005	424	77	Mirant	4572	-476	   
2005	425	76	Erie_Insurance_Group	4555.2	572.1	   
2005	426	75	Triad_Hospitals	4533.5	191	   
2005	427	74	Owens_and_Minor	4525.1	60.5	   
2005	428	73	Newmont_Mining	4524.2	443.3	   
2005	429	72	Rockwell_Automation	4516.6	414.9	   
2005	430	71	Timken	4513.7	135.7	   
2005	431	70	W.R._Berkley	4512.2	438.1	   
2005	432	69	York_International	4510.1	81.6	   
2005	433	68	USG	4509	312	   
2005	434	67	Bed_Bath_and_Beyond	4478	399.5	   
2005	435	66	Golden_West_Financial	4472.8	1279.7	   
2005	436	65	Hershey_Foods	4429.2	590.9	   
2005	437	64	Hughes_Supply	4422.6	123.7	   
2005	438	63	Smith_International	4419	182.5	   
2005	439	62	Micron_Technology	4404.2	157.2	   
2005	440	61	Starwood_Hotels_and_Rsrts.	4385	395	   
2005	441	60	Big_Lots	4375.1	25.7	   
2005	442	59	C.H._Robinson_Worldwide	4341.5	137.3	   
2005	443	58	Conseco	4330	294.8	   
2005	444	57	NVR	4327.7	523.2	   
2005	445	56	Clorox	4324	549	   
2005	446	55	NTL	4309.1	-880.1	   
2005	447	54	Molson_Coors_Brewing	4305.8	196.7	   
2005	448	53	Enbridge_Energy_Partners	4291.7	138.2	   
2005	449	52	MGM_Mirage	4283.1	412.3	   
2005	450	51	Stryker	4262.3	465.7	    
2005	451	50	Avaya	4245	296	   
2005	452	49	Ross_Stores	4240	168.5	   
2005	453	48	Tenneco_Automotive	4213	13	   
2005	454	47	HandR_Block	4205.6	697.9	   
2005	455	46	Ecolab	4184.9	310.5	   
2005	456	45	Engelhard	4166.4	235.5	   
2005	457	44	Hovnanian_Enterprises	4160.4	348.7	   
2005	458	43	Universal_Health_Svcs.	4157.9	169.5	   
2005	459	42	Omnicare	4119.9	236	   
2005	460	41	Affiliated_Computer_Svcs.	4106.4	529.8	   
2005	461	40	Jefferson-Pilot	4102.1	546.1	   
2005	462	39	Graybar_Electric	4093.5	14	   
2005	463	38	Mutual_of_Omaha_Ins.	4080.2	25	   
2005	464	37	Levi_Strauss	4072.5	30.4	   
2005	465	36	Henry_Schein	4060.3	128.2	   
2005	466	35	MDC_Holdings	4009.1	391.2	   
2005	467	34	Pathmark_Stores	3994.2	2.6	   
2005	468	33	United_Stationers	3991.2	90	   
2005	469	32	Ryland_Group	3951.8	320.5	   
2005	470	31	Cooper_Tire_and_Rubber	3933.6	201.4	   
2005	471	30	Wisconsin_Energy	3912.1	306.4	   
2005	472	29	American_Financial_Grp.	3911.7	359.9	   
2005	473	28	Beazer_Homes_USA	3907.1	235.8	   
2005	474	27	Collins_and_Aikman	3904	-118.5	   
2005	475	26	Borders_Group	3903	131.9	   
2005	476	25	Nash_Finch	3897.1	14.9	   
2005	477	24	Toll_Brothers	3893.1	409.1	   
2005	478	23	SCANA	3885	257	   
2005	479	22	Whole_Foods_Market	3864.9	137.1	   
2005	480	21	Corning	3854	-2165	   
2005	481	20	Sealed_Air	3798.1	215.6	   
2005	482	19	Maxtor	3796.3	-181.9	   
2005	483	18	Reebok_International	3785.3	192.4	   
2005	484	17	UGI	3784.7	111.6	   
2005	485	16	Guidant	3775.2	524	   
2005	486	15	Host_Marriott	3773	N.A.	   
2005	487	14	Advance_Auto_Parts	3770.3	188	   
2005	488	13	ServiceMaster	3759.6	331.2	   
2005	489	12	Wesco_International	3741.3	64.9	   
2005	490	11	Telephone_and_Data_Sys.	3720.4	49	   
2005	491	10	Level_3_Communications	3712	-458	   
2005	492	9	Brinker_International	3707.5	154	   
2005	493	8	Stater_Bros._Holdings	3704.9	71.8	   
2005	494	7	Western_and_Southern_Financial	3694.5	328	   
2005	495	6	Gateway	3649.7	-567.6	   
2005	496	5	Wm._Wrigley_Jr.	3648.6	493	   
2005	497	4	Peabody_Energy	3631.6	175.4	   
2005	498	3	Wendy's_International	3630.4	57.8	   
2005	499	2	Kindred_Healthcare	3616.6	70.6	   
2005	500	1	Cincinnati_Financial	3614	584	   
2006	1	500	Exxon_Mobil	339938	36130	   
2006	2	499	Wal-Mart_Stores	315654	11231	   
2006	3	498	General_Motors	192604	-10600	   
2006	4	497	Chevron	189481	14099	   
2006	5	496	Ford_Motor	177210	2024	   
2006	6	495	ConocoPhillips	166683	13529	   
2006	7	494	General_Electric	157153	16353	   
2006	8	493	Citigroup	131045	24589	   
2006	9	492	American_Intl._Group	108905	10477	   
2006	10	491	Intl._Business_Machines	91134	7934	   
2006	11	490	Hewlett-Packard	86696	2398	   
2006	12	489	Bank_of_America_Corp.	83980	16465	   
2006	13	488	Berkshire_Hathaway	81663	8528	   
2006	14	487	Home_Depot	81511	5838	   
2006	15	486	Valero_Energy	81362	3590	   
2006	16	485	McKesson	80514.6	-156.7	   
2006	17	484	J.P._Morgan_Chase_and_Co.	79902	8483	   
2006	18	483	Verizon_Communications	75111.9	7397	   
2006	19	482	Cardinal_Health	74915.1	1050.7	   
2006	20	481	Altria_Group	69148	10435	   
2006	21	480	Kroger	60552.9	958	   
2006	22	479	State_Farm_Insurance_Cos	59223.9	3241.8	   
2006	23	478	Marathon_Oil	58958	3032	   
2006	24	477	Procter_and_Gamble	56741	7257	   
2006	25	476	Dell	55908	3572	   
2006	26	475	Boeing	54848	2572	   
2006	27	474	AmerisourceBergen	54589.6	264.6	   
2006	28	473	Costco_Wholesale	52935.2	1063.1	   
2006	29	472	Target	52620	2408	   
2006	30	471	Morgan_Stanley	52498	4939	   
2006	31	470	Pfizer	51353	8085	   
2006	32	469	Johnson_and_Johnson	50514	10411	   
2006	33	468	Sears_Holdings	49124	858	   
2006	34	467	Merrill_Lynch	47783	5116	   
2006	35	466	MetLife	46983	4714	   
2006	36	465	Dow_Chemical	46307	4515	   
2006	37	464	UnitedHealth_Group	45365	3300	   
2006	38	463	Wellpoint	45136	2463.8	   
2006	39	462	ATandT	43862	4786	   
2006	40	461	Time_Warner	43652	2905	   
2006	41	460	Goldman_Sachs_Group	43391	5626	   
2006	42	459	Lowe's	43243	2771	   
2006	43	458	United_Technologies	42725	3069	   
2006	44	457	United_Parcel_Service	42581	3870	   
2006	45	456	Walgreen	42201.6	1559.5	   
2006	46	455	Wells_Fargo	40407	7671	   
2006	47	454	Albertson's	40397	446	   
2006	48	453	Microsoft	39788	12254	   
2006	49	452	Intel	38826	8664	   
2006	50	451	Safeway	38416	561.1	   
2006	51	450	Medco_Health_Solutions	37870.9	602	   
2006	52	449	Lockheed_Martin	37213	1825	   
2006	53	448	CVS	37006.2	1224.7	   
2006	54	447	Motorola	36843	4578	   
2006	55	446	Caterpillar	36339	2854	   
2006	56	445	Archer_Daniels_Midland	35943.8	1044.4	   
2006	57	444	Wachovia_Corp.	35908	6643	   
2006	58	443	Allstate	35383	1765	   
2006	59	442	Sprint_Nextel	34680	1785	   
2006	60	441	Caremark_Rx	32991.3	932.4	   
2006	61	440	PepsiCo	32562	4078	   
2006	62	439	Lehman_Brothers	32420	3260	   
2006	63	438	Walt_Disney	31944	2533	   
2006	64	437	Prudential_Financial	31708	3540	   
2006	65	436	Plains_All_Amer._Pipeline	31177.3	217.8	   
2006	66	435	Sunoco	31176	974	   
2006	67	434	Northrop_Grumman	30721	1400	   
2006	68	433	Sysco	30281.9	961.5	   
2006	69	432	American_Express	30080	3734	   
2006	70	431	FedEx	29363	1449	   
2006	71	430	Honeywell_Intl.	28862	1655	   
2006	72	429	Ingram_Micro	28808.3	216.9	   
2006	73	428	DuPont	28491	2053	   
2006	74	427	New_York_Life_Insurance	28051	1421.6	   
2006	75	426	Johnson_Controls	28019.5	909.4	   
2006	76	425	Best_Buy	27433	984	   
2006	77	424	Delphi	27201	-6369	   
